Date,AAPL,ADBE,AMZN,BAC,BRK-B,CMCSA,DIS,GOOGL,HD,INTC,JNJ,JPM,MA,MSFT,NVDA,PG,UNH,V,VZ,XOM
2010-05-06,7.400845050811768,32.4900016784668,6.435500144958496,12.846029281616211,74.58999633789062,6.73427152633667,29.262224197387695,12.419849395751953,23.78683853149414,14.137762069702148,40.47007369995117,27.487390518188477,21.258888244628906,21.83563995361328,0.32553526759147644,39.29252243041992,23.29464340209961,18.57924461364746,12.323446273803711,35.86740493774414
2010-05-07,7.088579177856445,32.41999816894531,6.249000072479248,12.767117500305176,74.41000366210938,6.679699420928955,28.745981216430664,12.282120704650879,23.41561508178711,14.006306648254395,40.412620544433594,27.453706741333008,20.59333610534668,21.255468368530273,0.32003334164619446,39.00791549682617,23.119369506835938,18.43808937072754,12.402644157409668,35.7607536315918
2010-05-10,7.633464336395264,34.279998779296875,6.564499855041504,13.650872230529785,78.2300033569336,6.559638023376465,30.36353302001953,12.992189407348633,24.718427658081055,14.821319580078125,41.33181381225586,28.255237579345703,21.25981330871582,21.805509567260742,0.33378833532333374,40.372657775878906,23.804506301879883,19.26711654663086,12.587428092956543,36.61967849731445
2010-05-11,7.709501266479492,33.79999923706055,6.5229997634887695,13.540403366088867,77.61000061035156,6.577828884124756,30.76791763305664,12.678373336791992,24.95657730102539,14.643853187561035,41.280757904052734,27.985822677612305,20.607189178466797,21.76029396057129,0.33012017607688904,40.340309143066406,23.780603408813477,18.857084274291992,12.495034217834473,36.43315124511719
2010-05-12,7.876902103424072,34.79999923706055,6.69350004196167,13.46938419342041,78.0,6.6142096519470215,30.225873947143555,12.587218284606934,25.13869285583496,15.176237106323242,41.427581787109375,28.080114364624023,21.47303581237793,22.182231903076172,0.33653926849365234,40.7607307434082,24.15503692626953,19.226213455200195,12.627019882202148,36.68750762939453
2010-05-13,7.764802932739258,34.40999984741211,6.573500156402588,13.31157398223877,77.2699966430664,6.461406707763672,29.898921966552734,12.72395133972168,24.70441436767578,14.788451194763184,41.280757904052734,27.487390518188477,21.444429397583008,22.031543731689453,0.3358515202999115,40.58608627319336,24.043506622314453,19.237436294555664,12.622629165649414,36.59141540527344
2010-05-14,7.628354072570801,33.720001220703125,6.426499843597412,12.8933687210083,76.2300033569336,6.403197288513184,29.30524253845215,12.640517234802246,24.6553897857666,14.38752555847168,40.83393096923828,26.867733001708984,19.611164093017578,21.79796600341797,0.29710814356803894,40.450260162353516,24.21080780029297,17.336801528930664,12.54343318939209,35.947086334228516
2010-05-17,7.640377521514893,33.810001373291016,6.445499897003174,12.901259422302246,76.30999755859375,6.585104942321777,29.425703048706055,12.65147590637207,24.92856216430664,14.472970008850098,40.77648162841797,26.83403778076172,19.459766387939453,21.805509567260742,0.2977960407733917,40.99356460571289,24.250638961791992,16.76459503173828,12.609424591064453,35.76055908203125
2010-05-18,7.584475517272949,33.279998779296875,6.314000129699707,12.58563232421875,75.47000122070312,6.435942649841309,29.021310806274414,12.412378311157227,24.326189041137695,14.085177421569824,40.19560623168945,26.281749725341797,18.72129249572754,21.646560668945312,0.28793826699256897,40.88362121582031,24.043506622314453,15.727884292602539,12.503833770751953,35.48926544189453
2010-05-19,7.463656425476074,32.880001068115234,6.229499816894531,12.869698524475098,75.83000183105469,6.3959221839904785,28.7287654876709,12.314249992370605,24.081024169921875,14.196914672851562,39.716854095458984,26.524221420288086,18.688064575195312,21.374086380004883,0.29252341389656067,40.89008712768555,23.892135620117188,16.374147415161133,12.54343318939209,35.297096252441406
2010-05-20,7.145685195922852,31.739999771118164,5.985499858856201,12.072738647460938,72.27999877929688,6.108504772186279,27.524213790893555,11.83057689666748,23.037376403808594,13.664532661437988,38.65082931518555,25.4802303314209,18.969608306884766,20.518817901611328,0.2856457531452179,39.8487548828125,23.071565628051758,16.340482711791992,12.213454246520996,34.0988655090332
2010-05-21,7.2827324867248535,32.18000030517578,6.136000156402588,12.617193222045898,73.01000213623047,6.195821285247803,28.2813663482666,11.756854057312012,23.12843132019043,13.743398666381836,38.86147689819336,26.97549057006836,19.740392684936523,20.31446075439453,0.2918355464935303,40.003997802734375,22.86443519592285,16.650144577026367,12.301445007324219,34.409706115722656
2010-05-24,7.416170597076416,31.6299991607666,6.105999946594238,12.15164566040039,70.77999877929688,6.1012282371521,27.94580841064453,11.884122848510742,23.268526077270508,13.585660934448242,38.66360092163086,26.012327194213867,19.37023162841797,19.883045196533203,0.28335317969322205,39.71292495727539,22.968002319335938,16.72869110107422,12.09466552734375,34.01971435546875
